Codigo,Nombre,Categoria,Tecnologia,Estado,Departamento,Municipio,Ubicación,Altitud,Fecha_instalacion,Fecha_suspension,Area Operativa,Corriente,Area Hidrografica,Zona Hidrografica,Subzona hidrografica,Entidad
23155040,CENTRO EL [23155040],Climática Ordinaria,Convencional,Activa,Santander,Barrancabermeja,"(6.85955556, -73.76508333)",114,1937-01-15,,Area Operativa 08 - Santanderes-Arauca,La Colorada,Magdalena Cauca,Medio Magdalena,Río Opón,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35250020,PATEVACAL [35250020],Pluviométrica,Convencional,Activa,Vichada,La Primavera,"(6.17661111, -69.12780556)",76,1983-06-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Orinoco,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27010770,CHUSCAL EL [27010770],Pluviométrica,Convencional,Activa,Antioquia,Heliconia,"(6.17833333, -75.70508333)",255,1970-08-15,,Area Operativa 01 - Antioquia-Chocó,Orinoco,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23087670,RIOTEX [23087670],Limnigráfica,Automática sin Telemetría,Activa,Antioquia,Rionegro (Antioquia),"(6.18125, -75.36638889)",2114,1992-03-15,,Area Operativa 01 - Antioquia-Chocó,Quebrada La Mosca,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35257040,ACEITICO [35257040],Limnigráfica,Convencional,Activa,Vichada,Puerto Carreño,"(6.18355556, -68.44147222)",67,1983-02-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24030370,SUSA [24030370],Pluviográfica,Convencional,Activa,Santander,Onzaga,"(6.1885, -72.83483333)",380,1959-11-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Meta,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23110060,PADILLA [23110060],Pluviométrica,Convencional,Activa,Santander,Cimitarra,"(6.19361111, -74.33305556)",171,1984-05-15,,Area Operativa 08 - Santanderes-Arauca,Meta,Magdalena Cauca,Medio Magdalena,Directos al Magdalena Medio entre ríos Negro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23115020,PADILLA [23115020],Climática Ordinaria,Convencional,Suspendida,Santander,Cimitarra,"(6.2, -74.36666667)",100,1975-04-15,1983-05-15,Area Operativa 08 - Santanderes-Arauca,Negro,Magdalena Cauca,Medio Magdalena,Directos al Magdalena Medio entre ríos Negro,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27010810,SANTA HELENA [27010810],Climática Ordinaria,Convencional,Activa,Antioquia,Medellín,"(6.19688889, -75.51675)",2550,1970-08-15,,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26227010,PURGATORIO [26227010],Limnigráfica,Convencional,Suspendida,Antioquia,Buriticá,"(6.86666667, -75.86666667)",398,1980-05-15,1995-11-15,Area Operativa 01 - Antioquia-Chocó,Cauca,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23080800,PATIO BONITO [23080800],Pluviográfica,Convencional,Suspendida,Antioquia,San Carlos (Antioquia),"(6.18333333, -74.9)",975,1982-11-15,2000-11-15,Area Operativa 01 - Antioquia-Chocó,Quebrada La Mosca,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24035250,CHITA  - AUT [24035250],Climática Ordinaria,Automática con Telemetría,Activa,Boyacá,Chita,"(6.18833333, -72.46633333)",2888,1970-12-14 19:00,,Area Operativa 06 - Boyacá-Casanare-Vichada,0,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
12015060,TULENAPA  - AUT [12015060],Climática Ordinaria,Automática con Telemetría,Suspendida,Antioquia,Carepa,"(7.77394444, -76.66575)",39,1982-08-14 19:00,2019-05-23 4:53,Area Operativa 01 - Antioquia-Chocó,0,Caribe,Caribe - Litoral,Río León,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23085110,PENOL EL [23085110],Climática Ordinaria,Convencional,Activa,Antioquia,Peñol,"(6.21422222, -75.24130556)",247,1973-06-15,,Area Operativa 01 - Antioquia-Chocó,Nare,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26210140,ALTAMIRA [26210140],Pluviométrica,Convencional,Activa,Antioquia,Betulia (Antioquia),"(6.21852778, -75.9455)",232,1975-04-15,,Area Operativa 01 - Antioquia-Chocó,Atrato,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35257020,PATEVACAL [35257020],Limnimétrica,Convencional,Activa,Vichada,La Primavera,"(6.17605556, -69.12872222)",76,1983-02-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Orinoco,Meta,Directos Bajo Meta entre ríos Casanare y Orinoco,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23125130,LANDAZURI [23125130],Pluviográfica,Convencional,Activa,Santander,Landázuri,"(6.22138889, -73.80888889)",935,1975-04-15,,Area Operativa 08 - Santanderes-Arauca,0,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23097040,PUERTO INMARCO [23097040],Limnigráfica,Convencional,Activa,Antioquia,Puerto Nare,"(6.2215, -74.56955556)",1371,1973-06-15,,Area Operativa 10 - Tolima,Magdalena,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23085130,SAN CARLOS [23085130],Climática Ordinaria,Convencional,Suspendida,Antioquia,San Carlos (Antioquia),"(6.2, -74.98333333)",160,1973-05-15,1980-09-15,Area Operativa 01 - Antioquia-Chocó,Negro,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23080490,SAN CARLOS [23080490],Pluviográfica,Convencional,Suspendida,Antioquia,San Carlos (Antioquia),"(6.2, -74.98333333)",160,1968-02-15,1992-04-15,Area Operativa 01 - Antioquia-Chocó,Negro,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23080930,POPO EL [23080930],Pluviográfica,Convencional,Suspendida,Antioquia,San Carlos (Antioquia),"(6.2, -74.98333333)",110,1992-05-15,2002-08-15,Area Operativa 01 - Antioquia-Chocó,Negro,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23080400,SAN CARLOS [23080400],Pluviométrica,Convencional,Suspendida,Antioquia,San Carlos (Antioquia),"(6.2, -74.98333333)",160,1963-08-15,1965-04-15,Area Operativa 01 - Antioquia-Chocó,Negro,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35060240,GAMA [35060240],Pluviométrica,Convencional,Activa,Cundinamarca,Gama,"(4.76427778, -73.60991667)",2210,1972-08-15,,Area Operativa 11 - Cundinamarca-Amazonas-San Andrés,San Juan,Orinoco,Meta,Río Guavio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26217040,CANGREJO EL [26217040],Limnigráfica,Convencional,Suspendida,Antioquia,Betulia (Antioquia),"(6.20972222, -75.86069444)",558,1978-05-15,2010-10-20,Area Operativa 01 - Antioquia-Chocó,San Mateo,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11057010,TAGACHI [11057010],Limnimétrica,Convencional,Suspendida,Chocó,Quibdó,"(6.21666667, -76.71666667)",18,1966-04-15,2002-02-15,Area Operativa 01 - Antioquia-Chocó,Atrato,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23120090,LANDAZURI [23120090],Pluviométrica,Convencional,Suspendida,Santander,Vélez,"(6.21666667, -73.81666667)",185,1959-10-15,1975-03-15,Area Operativa 08 - Santanderes-Arauca,Atrato,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11050010,TAGACHI [11050010],Pluviométrica,Convencional,Activa,Chocó,Quibdó,"(6.22177778, -76.72702778)",20,1966-01-15,,Area Operativa 01 - Antioquia-Chocó,Magdalena,Caribe,Atrato - Darién,Directos Atrato entre ríos Bebaramá y Murrí (md),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24030240,SUSACON [24030240],Pluviométrica,Convencional,Activa,Boyacá,Susacón,"(6.23175, -72.68933333)",2550,1958-02-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Pienta,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24030850,ASERRIO EL [24030850],Pluviométrica,Convencional,Activa,Santander,Onzaga,"(6.23258333, -72.78119444)",2500,1980-08-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Pienta,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
36020030,SANTA INES [36020030],Pluviométrica,Convencional,Activa,Arauca,Tame,"(6.23488889, -71.9755)",860,1984-02-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Orinoco,Casanare,Río Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24015250,LAJA LA [24015250],Climática Ordinaria,Convencional,Activa,Santander,Guadalupe (Santander),"(6.23716667, -73.41538889)",1400,1973-11-15,,Area Operativa 08 - Santanderes-Arauca,Casanare,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27015502,SOLMAFORO MEDELLIN [27015502],Meteorológica Especial,Automática sin Telemetría,Activa,Antioquia,Medellín,"(6.24513056, -75.57697778)",1494,2015-12-03,,Area Operativa 01 - Antioquia-Chocó,Casanare,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26180250,VALLE ALTO  - AUT [26180250],Pluviográfica,Automática con Telemetría,Activa,Caldas,Salamina (Caldas),"(5.35, -75.31777778)",2800,1994-04-14 19:00,,Area Operativa 01 - Antioquia-Chocó,0,Magdalena Cauca,Cauca,Río Arma,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24035010,CUSAGUI [24035010],Climática Ordinaria,Convencional,Activa,Boyacá,La Uvita,"(6.24811111, -72.54888889)",2950,1986-05-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24020230,PUEBLO VIEJO [24020230],Pluviométrica,Convencional,Activa,Santander,Coromoro,"(6.24877778, -72.94672222)",2107,1983-04-15,,Area Operativa 08 - Santanderes-Arauca,Casanare,Magdalena Cauca,Sogamoso,Río Fonce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23080810,JORDAN EL [23080810],Pluviográfica,Convencional,Activa,Antioquia,San Carlos (Antioquia),"(6.2495, -74.82811111)",1950,1982-11-15,,Area Operativa 01 - Antioquia-Chocó,Casanare,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23087480,CANAL DE FUGA [23087480],Limnigráfica,Convencional,Suspendida,Antioquia,San Carlos (Antioquia),"(6.23333333, -74.88333333)",1180,1987-03-15,1990-11-15,Area Operativa 01 - Antioquia-Chocó,Calderas,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
36027040,SAN SALVADOR [36027040],Limnimétrica,Convencional,Suspendida,Casanare,Hato Corozal,"(6.23333333, -71.61666667)",172,1984-02-15,2002-02-15,Area Operativa 06 - Boyacá-Casanare-Vichada,Casanare,Orinoco,Casanare,Río Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23097050,PUERTO SUIZA [23097050],Limnimétrica,Convencional,Suspendida,Antioquia,Puerto Nare,"(6.25, -74.56666667)",121,1977-04-15,1986-11-15,Area Operativa 01 - Antioquia-Chocó,Magdalena,Magdalena Cauca,Medio Magdalena,Rió San Bartolo y otros directos al Magdalena Medio,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
56015010,PANAMERICANA [56015010],Climática Ordinaria,Automática con Telemetría,Activa,Chocó,Bahía Solano (Mutis),"(6.22333333, -77.40444444)",4,1963-01-14 19:00,,Area Operativa 01 - Antioquia-Chocó,0,Pacifico,Pacífico - Directos,Directos Pacifico Frontera Panamá,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27011110,ASTILLEROS [27011110],Pluviométrica,Convencional,Activa,Antioquia,Medellín,"(6.25730556, -75.67586111)",2450,1990-10-15,,Area Operativa 01 - Antioquia-Chocó,San Lope,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24010240,OIBA [24010240],Pluviométrica,Convencional,Activa,Santander,Oiba,"(6.2625, -73.30333333)",1400,1958-11-15,,Area Operativa 08 - Santanderes-Arauca,San Lope,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24025050,CHARALA [24025050],Climática Ordinaria,Convencional,Activa,Santander,Charalá,"(6.27416667, -73.15055556)",1350,1973-11-15,,Area Operativa 08 - Santanderes-Arauca,San Lope,Magdalena Cauca,Sogamoso,Río Fonce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23080720,CANTERAS [23080720],Pluviométrica,Convencional,Activa,Antioquia,Puerto Nare,"(6.27616667, -74.67433333)",1723,1979-03-15,,Area Operativa 10 - Tolima,San Lope,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11077020,LA MAGDALENA - AUT [11077020],Limnigráfica,Automática con Telemetría,Activa,Antioquia,Urrao,"(6.29836111, -76.13447222)",1770,1972-09-14 19:00,,Area Operativa 01 - Antioquia-Chocó,Penderisco,Caribe,Atrato - Darién,Río Murrí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
36027050,CRAVO NORTE [36027050],Limnimétrica,Convencional,Activa,Arauca,Cravo Norte,"(6.29563889, -70.19433333)",91,1988-05-15,,Area Operativa 03 - Meta-Guaviare-Guainía,Casanare,Orinoco,Casanare,Río Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24020120,COROMORO [24020120],Pluviométrica,Convencional,Activa,Santander,Coromoro,"(6.29944444, -73.04472222)",1520,1973-11-15,,Area Operativa 08 - Santanderes-Arauca,Penderisco,Magdalena Cauca,Sogamoso,Río Fonce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24017520,OIBA-PUENTE VARGAS [24017520],Limnimétrica,Convencional,Suspendida,Santander,Oiba,"(6.25, -73.33333333)",1400,1957-11-15,1975-07-15,Area Operativa 08 - Santanderes-Arauca,Oibita,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
36027030,SANTA INES [36027030],Limnimétrica,Convencional,Suspendida,Arauca,Tame,"(6.25, -72.0)",694,1984-02-15,2002-02-15,Area Operativa 06 - Boyacá-Casanare-Vichada,San Lope,Orinoco,Casanare,Río Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27015270,JARDIN BOTANICO [27015270],Climática Ordinaria,Convencional,Suspendida,Antioquia,Medellín,"(6.26691667, -75.56316667)",1435,2002-05-15,2009-08-18,Area Operativa 01 - Antioquia-Chocó,San Lope,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24020210,CHARALA [24020210],Pluviográfica,Convencional,Suspendida,Santander,Charalá,"(6.27416667, -73.15055556)",1350,1968-02-15,1971-09-15,Area Operativa 08 - Santanderes-Arauca,San Lope,Magdalena Cauca,Sogamoso,Río Fonce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24020030,CHARALA [24020030],Pluviométrica,Convencional,Suspendida,Santander,Charalá,"(6.27416667, -73.15055556)",1350,1954-09-15,1973-11-15,Area Operativa 08 - Santanderes-Arauca,San Lope,Magdalena Cauca,Sogamoso,Río Fonce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27015210,VIVERO EL [27015210],Climática Principal,Convencional,Suspendida,Antioquia,Guarne,"(6.28333333, -75.5)",2400,1982-07-15,1996-06-15,Area Operativa 01 - Antioquia-Chocó,San Lope,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24027050,PUENTE LLANO [24027050],Limnimétrica,Convencional,Activa,Santander,Charalá,"(6.285, -73.12611111)",1280,1971-08-14 19:00,,Area Operativa 08 - Santanderes-Arauca,Taquiza,Magdalena Cauca,Sogamoso,Río Fonce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24015300,VILLA DE LEIVA  - AUT [24015300],Climática Principal,Automática con Telemetría,Activa,Boyacá,Villa De Leiva,"(5.65583333, -73.54394444)",2215,1979-12-14 19:00,,Area Operativa 06 - Boyacá-Casanare-Vichada,0,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26210090,ANZA [26210090],Pluviométrica,Convencional,Activa,Antioquia,Anzá,"(6.30313889, -75.85925)",550,1970-10-15,,Area Operativa 01 - Antioquia-Chocó,Penderisco,Magdalena Cauca,Cauca,Directos Río Cauca entre Río San Juan y Pto Valdia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23125120,CIMITARRA [23125120],Climática Ordinaria,Convencional,Activa,Santander,Cimitarra,"(6.30861111, -73.95222222)",198,1975-04-15,,Area Operativa 08 - Santanderes-Arauca,Penderisco,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23085160,CORRIENTES [23085160],Climática Ordinaria,Convencional,Activa,Antioquia,San Vicente,"(6.31194444, -75.25355556)",1965,1975-05-15,,Area Operativa 01 - Antioquia-Chocó,Penderisco,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27011120,IGUANA LA [27011120],Pluviográfica,Convencional,Activa,Antioquia,Medellín,"(6.31627778, -75.65752778)",2300,1990-10-15,,Area Operativa 01 - Antioquia-Chocó,Penderisco,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27015090,TULIO OSPINA [27015090],Climática Ordinaria,Convencional,Activa,Antioquia,Bello,"(6.31969444, -75.55325)",1453,1950-09-15,,Area Operativa 01 - Antioquia-Chocó,Penderisco,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24011070,SANTUARIO EL [24011070],Pluviométrica,Convencional,Activa,Santander,El Guacamayo,"(6.32361111, -73.46722222)",1800,1984-09-15,,Area Operativa 08 - Santanderes-Arauca,Penderisco,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11075020,URRAO [11075020],Climática Ordinaria,Convencional,Activa,Antioquia,Urrao,"(6.29830556, -76.14330556)",1833,1973-06-15,,Area Operativa 01 - Antioquia-Chocó,0,Caribe,Atrato - Darién,Río Murrí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24035330,BOAVITA [24035330],Agrometeorológica,Convencional,Activa,Boyacá,Boavita,"(6.32897222, -72.58227778)",2150,1978-08-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Penderisco,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11070020,ROBLE EL [11070020],Pluviométrica,Convencional,Activa,Antioquia,Urrao,"(6.33222222, -76.22861111)",250,1977-03-15,,Area Operativa 01 - Antioquia-Chocó,Penderisco,Caribe,Atrato - Darién,Río Murrí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
26205080,ALDEA LA [26205080],Meteorológica Especial,Convencional,Activa,Antioquia,Medellín,"(6.34105556, -75.70094444)",1737,1990-09-15,,Area Operativa 01 - Antioquia-Chocó,Penderisco,Magdalena Cauca,Cauca,Directos Río Cauca  entre Río San Juan y  Pto Valdivia,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23080730,TEJAR EL [23080730],Pluviográfica,Convencional,Suspendida,Antioquia,San Rafael,"(6.3, -75.03333333)",120,1973-05-15,1994-05-15,Area Operativa 01 - Antioquia-Chocó,Penderisco,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23120180,CIMITARRA [23120180],Pluviométrica,Convencional,Suspendida,Santander,Cimitarra,"(6.31666667, -73.95)",200,1971-09-15,1975-07-15,Area Operativa 08 - Santanderes-Arauca,Penderisco,Magdalena Cauca,Medio Magdalena,Río Carare (Minero),INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
11070040,URRAO [11070040],Pluviométrica,Convencional,Suspendida,Antioquia,Urrao,"(6.33333333, -76.16666667)",1875,1969-01-15,1973-07-15,Area Operativa 01 - Antioquia-Chocó,Penderisco,Caribe,Atrato - Darién,Río Murrí,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24030280,BOAVITA [24030280],Pluviométrica,Convencional,Suspendida,Boyacá,Boavita,"(6.33333333, -72.6)",20,1958-07-15,1978-07-15,Area Operativa 08 - Santanderes-Arauca,Penderisco,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23085210,VIOLETAS LAS [23085210],Climática Principal,Convencional,Suspendida,Antioquia,San Rafael,"(6.34888889, -75.00277778)",116,1982-11-15,2011-09-30,Area Operativa 01 - Antioquia-Chocó,Penderisco,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24015260,CHIMA [24015260],Climática Ordinaria,Convencional,Activa,Santander,Chima (Santander),"(6.355, -73.36833333)",190,1973-12-15,,Area Operativa 08 - Santanderes-Arauca,Cauca,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24010230,CONFINES [24010230],Pluviométrica,Convencional,Activa,Santander,Confines,"(6.35527778, -73.23972222)",1523,1958-08-15,,Area Operativa 08 - Santanderes-Arauca,Cauca,Magdalena Cauca,Sogamoso,Río Suárez,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
35095130,LAGUNA LA PLAZA [35095130],Climática Principal,Automática con Telemetría,Activa,Arauca,Saravena,"(6.362, -72.28201667)",4378,2010-09-17,,Area Operativa 06 - Boyacá-Casanare-Vichada,Cauca,Orinoco,Casanare,Río Casanare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27010820,CUCHILLA LA [27010820],Pluviométrica,Convencional,Activa,Antioquia,Girardota,"(6.36833333, -75.45361111)",1600,1970-08-15,,Area Operativa 01 - Antioquia-Chocó,Cauca,Magdalena Cauca,Nechí,Río Porce,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
24030660,MORTINO EL [24030660],Pluviométrica,Convencional,Activa,Boyacá,El Cocuy,"(6.37511111, -72.419)",3409,1974-06-15,,Area Operativa 06 - Boyacá-Casanare-Vichada,Cauca,Magdalena Cauca,Sogamoso,Río Chicamocha,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
23085030,ALEJANDRIA [23085030],Climática Ordinaria,Convencional,Activa,Antioquia,Alejandría,"(6.37625, -75.14338889)",1712,1988-09-15,,Area Operativa 01 - Antioquia-Chocó,Quebrada La Concepcion,Magdalena Cauca,Medio Magdalena,Río Nare,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
